SE folder,Model,Train sample size,Error distance (50%) mm,Error distance (90%) mm,Error distance (95%) mm,Error distance (99%) mm,Error distance (avg) mm,Error std mm,oks mAP,Dataset
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0016.rep=0\models\230619_134753.multi_instance.n=20,16,1.4702330708460234,3.6427413615281563,4.2787004451247075,4.388499286493442,1.736847944484497,1.1304399564457102,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0016.rep=1\models\230619_135412.multi_instance.n=20,16,1.258111753844647,2.477959687153979,2.720184857705296,3.050806853062524,1.3704152131114178,0.820563309691078,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0016.rep=2\models\230619_140004.multi_instance.n=20,16,1.367325086349474,2.6597416624252777,3.143759236294289,3.2142528741649987,1.4375850792852454,0.7859984969083634,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0032.rep=0\models\230619_140621.multi_instance.n=36,32,1.2852165217311546,2.7479811839989963,2.895182179012836,3.8526863961682043,1.416315018315157,0.9322387125139197,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0032.rep=1\models\230619_141238.multi_instance.n=36,32,1.0579104824325134,2.3571938280295535,3.506136388844875,4.50912010683896,1.3299443746838964,1.0234092617225532,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0032.rep=2\models\230619_141920.multi_instance.n=36,32,1.1821301432758344,2.6802217428694757,3.2962725371679893,4.344460273178765,1.382681466874154,1.0444933911894214,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0040.rep=0\models\230619_142559.multi_instance.n=43,40,1.0654529269467035,2.0704357538049645,2.3964723767787794,3.1357017276972874,1.1427284978440502,0.7022308529233925,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0040.rep=1\models\230619_143245.multi_instance.n=43,40,1.026236150680589,2.5901971606639327,2.7854473892299487,3.749146909801754,1.2660105842724982,0.9212064691335735,0.03366336633663366,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0040.rep=2\models\230619_143935.multi_instance.n=43,40,1.1337327492359224,2.7340301499926403,2.8559756580932816,4.074044822406478,1.3671073098577993,0.9606065541303491,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0044.rep=0\models\230619_144650.multi_instance.n=43,44,1.0421086343934787,2.702594732151737,3.627739021110247,4.609824478661959,1.3240880335426954,1.0901196795341483,0.008415841584158416,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0044.rep=1\models\230619_145404.multi_instance.n=43,44,1.2520146276489972,3.1031576032941337,3.8379762210868824,4.360560851716931,1.507991903899635,1.1135438489384606,0.0,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_arabidopsis_7dap_pr,sample_efficiency_plantwise_split_arabidopsis_7dap_pr\n=0044.rep=2\models\230619_150029.multi_instance.n=43,44,1.2830937763511354,2.5710777278703563,2.71307048624282,3.0535494739958917,1.291717839010502,0.8372532332424364,0.016831683168316826,"Arabidopsis (7 DAG, primary)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0005.rep=0\models\230510_083331.multi_instance.n=63,5,3.6061797441776333,19.137269030655347,24.83986935770231,43.15210383423402,7.714648931224512,9.451876444444869,0.0,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0005.rep=1\models\230510_084035.multi_instance.n=63,5,0.9024946948045347,15.362292784641577,24.879071493573964,38.37031826459702,4.636604961024936,8.487674014527725,0.00015232292460015234,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0005.rep=2\models\230510_085211.multi_instance.n=63,5,4.41184012568154,23.439445232605657,31.94899987792538,42.09056871496904,8.57465232588844,10.10914348696852,0.0,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0010.rep=0\models\230510_085913.multi_instance.n=68,10,1.0453616923410043,20.115099321462722,31.003272726631685,40.90084393207199,6.3922028185178705,10.094126601638063,4.7908016608112424e-05,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0010.rep=1\models\230510_090724.multi_instance.n=68,10,1.1892884679608788,22.164526463517017,29.973708229435864,47.71791890667623,6.345720736881408,10.475797426020975,0.0016852839130066855,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0010.rep=2\models\230510_091837.multi_instance.n=68,10,1.8395413524213875,26.372123718113066,33.381511096675794,47.17543554391117,8.034277418612746,11.749843391125365,0.00022002200220022002,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0020.rep=0\models\230510_092621.multi_instance.n=78,20,1.1313132479890549,20.790296195106315,32.00346446504604,43.99893416128083,6.3006757474916455,10.271618816538645,7.616146230007617e-05,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0020.rep=1\models\230510_093256.multi_instance.n=78,20,1.2502823576218305,21.981906357279495,30.125318236342512,47.59508650655612,6.665145845805626,10.994944303325367,0.0002701665515388748,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0020.rep=2\models\230510_094310.multi_instance.n=78,20,0.9656677357128871,20.393139809686524,30.218843792166368,43.537633966696475,5.939854248440406,9.890362257900287,0.0008263272447934449,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0050.rep=0\models\230510_095003.multi_instance.n=108,50,0.7314505814541736,16.791219870860843,24.16481975830377,36.333783890636774,4.665711358041328,8.299991823355763,0.0010572842998585572,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0050.rep=1\models\230510_100101.multi_instance.n=108,50,0.5988443183904185,16.2860315723405,23.262486481126583,41.20875315664409,4.681486789626541,8.653093689916904,0.0014474596379683438,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0050.rep=2\models\230510_100852.multi_instance.n=108,50,0.8435453115498895,18.51443156141573,28.404571253085123,43.99402735414811,5.3900549860564215,9.871732769405387,0.000673067306730673,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0100.rep=0\models\230510_101805.multi_instance.n=158,100,0.5303339061728806,16.412871185630596,27.033753851418393,40.74658137602109,4.786992745537217,9.360300566127512,0.001081532810031575,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0100.rep=1\models\230510_102913.multi_instance.n=158,100,0.627574706336999,21.123637540319965,29.116804064733312,48.19048098061298,5.625296157772777,10.223186133059729,0.0014922008375854252,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0100.rep=2\models\230510_104056.multi_instance.n=158,100,0.6496084597172913,17.080883107541773,25.31563356828181,40.918478267948664,5.159002382684281,9.062841233487827,0.003496255850387958,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0200.rep=0\models\230510_105209.multi_instance.n=258,200,0.5253412514355309,14.776020734139983,25.068013157011617,43.76399194536282,4.514015044639283,8.862109418860245,0.001718560672354463,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0200.rep=1\models\230510_110444.multi_instance.n=258,200,0.3906370570456392,11.210664057355697,21.97837358831011,41.35188427220793,3.7284770527508244,8.10498653133636,0.0030241580030881464,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0200.rep=2\models\230510_111500.multi_instance.n=258,200,0.44637494151496115,13.43363185547165,24.03031568326933,43.509185630335175,4.006874298747082,8.699073275206374,0.005566725980404869,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0300.rep=0\models\230510_112831.multi_instance.n=350,300,0.4144952366318949,16.00955897840708,24.6823740473202,43.35227270178684,4.316880611626899,8.955489241743557,0.003450797257383079,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0300.rep=1\models\230510_113756.multi_instance.n=350,300,0.4096606989229132,14.27060886643966,23.575595282243032,42.23716231945805,3.9456158650494,8.580749888036399,0.0030972944705994015,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_lr,sample_efficiency_plantwise_split_canola_lr\n=0300.rep=2\models\230510_115719.multi_instance.n=350,300,0.3812832387276099,11.533576218457643,21.919278438791984,43.69558332694612,3.7362606855952785,8.270203342083457,0.007620036697181815,"Canola (5-13 DAG, lateral)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0005.rep=0\models\230509_185644.multi_instance.n=45,5,2.235098060910356,6.301070827588215,9.015604456516716,14.159579990655228,2.9886410707153668,3.050162254530768,0.03155004576087861,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0005.rep=1\models\230509_190431.multi_instance.n=45,5,2.2311696072749387,5.065793468780962,9.967305885062741,16.752118502324166,2.907301801303897,3.152103059350619,0.0029702970297029703,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0005.rep=2\models\230509_191147.multi_instance.n=45,5,2.1681357052884405,5.748255238244294,7.004726083817294,16.123029209479746,2.8210389527854436,2.803156348464901,0.01807994713498499,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0010.rep=0\models\230509_192112.multi_instance.n=50,10,1.5906578605125676,6.187430290759913,10.148014895038834,57.2417765605676,4.387601927668066,10.637140695070082,0.09282002747786092,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0010.rep=1\models\230509_193246.multi_instance.n=50,10,1.504234529692437,3.8744863450165306,4.759837170321323,6.0756008938060955,1.8486309589675842,1.4506285794499922,0.04856335633563356,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0010.rep=2\models\230509_193943.multi_instance.n=50,10,1.3129316840080294,4.528448405055862,7.334826161246321,41.422214483073304,2.9857310722149633,6.88284679857838,0.10156925146296142,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0020.rep=0\models\230509_194612.multi_instance.n=60,20,1.926449779287749,4.2945167315087565,4.658794391647945,5.103204289132807,2.128266329547047,1.4003488783560496,0.048277934936350776,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0020.rep=1\models\230509_195236.multi_instance.n=60,20,2.20104207989102,4.5606767131233275,5.061051040908077,6.977779029982505,2.3489549985871223,1.5916386107502116,0.02526166902404526,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0020.rep=2\models\230509_195942.multi_instance.n=60,20,1.2776793514035027,3.0696240326061695,3.7316069131470937,5.655869386229298,1.663722234066298,1.2102562929191514,0.09173845956024174,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0050.rep=0\models\230509_200554.multi_instance.n=90,50,1.641292180239603,3.786450633544786,4.322611176244107,6.3312662066715735,1.9251102237246338,1.3610651203936568,0.08422803387390256,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0050.rep=1\models\230509_201449.multi_instance.n=90,50,1.1231713332668745,2.9588807591380815,3.4463934750687657,4.33015635583448,1.3319862347668285,0.9942169639701426,0.1694429250051517,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0050.rep=2\models\230509_202639.multi_instance.n=90,50,1.3729301700999423,2.707469919753651,3.307129785516854,4.420401352485886,1.4718289551915256,0.9577179004157917,0.11586836315210468,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0100.rep=0\models\230509_203554.multi_instance.n=140,100,1.1391360539774678,4.537027492774571,5.5795048125281665,7.089943251814831,1.7245266374981771,1.7064415432039244,0.25493217178860744,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0100.rep=1\models\230509_204426.multi_instance.n=140,100,1.3154899085888911,4.31851609547551,5.683819364715596,7.185593645384981,1.8386959457370193,1.7038590380734937,0.17623890960524624,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0100.rep=2\models\230509_205249.multi_instance.n=140,100,1.1282010257260708,2.680333570759402,3.1281518033439215,3.503540005264348,1.2889363036829653,0.9142517840818216,0.22593636286705593,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0200.rep=0\models\230509_210057.multi_instance.n=240,200,1.056055468469468,2.2507380030640523,2.669488987645588,4.921742951280957,1.221663472351799,1.006135931411047,0.28353632910326043,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0200.rep=1\models\230509_211701.multi_instance.n=240,200,1.1092913582786021,2.659950238379219,3.131733508546805,3.5715995672165604,1.3354663041116785,0.9485566610634322,0.23497285774574803,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0200.rep=2\models\230509_213033.multi_instance.n=240,200,1.1227600118914365,2.679070836853999,3.216471138402501,3.948103460125393,1.263874820731479,0.9549375286408591,0.23360202790465381,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0300.rep=0\models\230509_214417.multi_instance.n=302,300,0.8023505295428923,2.1635396989726012,2.6847138293498896,4.11381195748507,1.0300340344234258,0.851615824027266,0.3067860023579998,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0300.rep=1\models\230509_215920.multi_instance.n=302,300,1.053365695669284,2.1973978463718122,2.540294154052764,3.646443116905755,1.14528825874031,0.827955168481028,0.2748699171159352,"Canola (5-13 DAG, primary)"
sample_efficiency_plantwise_split_canola_pr,sample_efficiency_plantwise_split_canola_pr\n=0300.rep=2\models\230509_221840.multi_instance.n=302,300,1.1121942721689237,2.5399232593183703,3.0066892147360016,3.4368548827641296,1.2495287014968486,0.9205705714686209,0.2555251577789358,"Canola (5-13 DAG, primary)"
